401 	 Q0 	 FBIS3-18024          	 0       	 66.3055 	 RUN
416 	 Q0 	 FR940512-2-00172     	 372     	 48.6508 	 RUN
416 	 Q0 	 FT923-602            	 373     	 48.6472 	 RUN
416 	 Q0 	 FBIS4-20762          	 374     	 48.6289 	 RUN
416 	 Q0 	 FR940328-2-00024     	 375     	 48.6195 	 RUN
416 	 Q0 	 FR941128-2-00059     	 376     	 48.6176 	 RUN
416 	 Q0 	 FT941-13991          	 377     	 48.5897 	 RUN
416 	 Q0 	 FBIS3-45964          	 378     	 48.5836 	 RUN
416 	 Q0 	 FBIS4-2028           	 379     	 48.5799 	 RUN
416 	 Q0 	 FR940407-2-00045     	 380     	 48.5715 	 RUN
416 	 Q0 	 FBIS3-26700          	 381     	 48.5668 	 RUN
416 	 Q0 	 FR940603-1-00079     	 382     	 48.5632 	 RUN
416 	 Q0 	 LA091289-0101        	 383     	 48.5620 	 RUN
416 	 Q0 	 LA082889-0086        	 384     	 48.5604 	 RUN
416 	 Q0 	 FR940606-0-00061     	 385     	 48.5294 	 RUN
416 	 Q0 	 FR940110-1-00072     	 386     	 48.5214 	 RUN
416 	 Q0 	 FT931-16838          	 387     	 48.4720 	 RUN
416 	 Q0 	 FT931-16971          	 388     	 48.4720 	 RUN
416 	 Q0 	 FR941026-2-00015     	 389     	 48.4709 	 RUN
416 	 Q0 	 LA043089-0145        	 390     	 48.4587 	 RUN
416 	 Q0 	 FBIS4-33041          	 391     	 48.4440 	 RUN
416 	 Q0 	 FBIS3-9212           	 392     	 48.4092 	 RUN
416 	 Q0 	 FBIS4-1927           	 393     	 48.4035 	 RUN
416 	 Q0 	 FR940223-2-00222     	 394     	 48.3989 	 RUN
416 	 Q0 	 FR940527-2-00212     	 395     	 48.3842 	 RUN
416 	 Q0 	 FR941205-2-00145     	 396     	 48.3842 	 RUN
416 	 Q0 	 FR940912-2-00154     	 397     	 48.3824 	 RUN
416 	 Q0 	 FBIS3-46785          	 398     	 48.3774 	 RUN
416 	 Q0 	 FT932-2796           	 399     	 48.3707 	 RUN
416 	 Q0 	 LA061390-0017        	 400     	 48.3559 	 RUN
416 	 Q0 	 FR940628-2-00024     	 401     	 48.3513 	 RUN
416 	 Q0 	 FR940621-2-00030     	 402     	 48.3229 	 RUN
416 	 Q0 	 FR940202-2-00164     	 403     	 48.3010 	 RUN
416 	 Q0 	 FBIS4-25314          	 404     	 48.2876 	 RUN
416 	 Q0 	 LA061890-0005        	 405     	 48.2739 	 RUN
416 	 Q0 	 FR940603-1-00206     	 406     	 48.2608 	 RUN
416 	 Q0 	 FT922-9525           	 407     	 48.2576 	 RUN
416 	 Q0 	 FBIS4-24436          	 408     	 48.2570 	 RUN
416 	 Q0 	 FT943-16902          	 409     	 48.2499 	 RUN
416 	 Q0 	 FT923-13680          	 410     	 48.2484 	 RUN
416 	 Q0 	 FBIS3-2813           	 411     	 48.2475 	 RUN
416 	 Q0 	 FBIS4-51375          	 412     	 48.2286 	 RUN
416 	 Q0 	 FBIS4-25077          	 413     	 48.2219 	 RUN
416 	 Q0 	 FR940705-2-00126     	 414     	 48.1748 	 RUN
416 	 Q0 	 FT921-11813          	 415     	 48.1659 	 RUN
416 	 Q0 	 FR941006-2-00163     	 416     	 48.1646 	 RUN
416 	 Q0 	 FR940606-0-00043     	 417     	 48.1576 	 RUN
416 	 Q0 	 FR940407-2-00161     	 418     	 48.1345 	 RUN
416 	 Q0 	 FT921-6735           	 419     	 48.1210 	 RUN
416 	 Q0 	 FT942-16874          	 420     	 48.1130 	 RUN
416 	 Q0 	 FT922-11320          	 421     	 48.1095 	 RUN
416 	 Q0 	 FBIS3-24653          	 422     	 48.1094 	 RUN
416 	 Q0 	 FBIS3-43118          	 423     	 48.0950 	 RUN
416 	 Q0 	 FBIS3-43172          	 424     	 48.0950 	 RUN
416 	 Q0 	 FR940627-2-00052     	 425     	 48.0948 	 RUN
416 	 Q0 	 FR940825-2-00073     	 426     	 48.0931 	 RUN
416 	 Q0 	 FT941-15568          	 427     	 48.0736 	 RUN
416 	 Q0 	 FR940318-2-00131     	 428     	 48.0508 	 RUN
416 	 Q0 	 FBIS3-62             	 429     	 48.0401 	 RUN
416 	 Q0 	 FT923-12042          	 430     	 48.0378 	 RUN
416 	 Q0 	 LA011989-0118        	 431     	 48.0161 	 RUN
416 	 Q0 	 FR941027-2-00135     	 432     	 48.0034 	 RUN
416 	 Q0 	 LA051390-0195        	 433     	 48.0024 	 RUN
416 	 Q0 	 LA072290-0078        	 434     	 47.9986 	 RUN
416 	 Q0 	 FR940610-2-00219     	 435     	 47.9943 	 RUN
416 	 Q0 	 LA121589-0143        	 436     	 47.9666 	 RUN
416 	 Q0 	 FT943-6219           	 437     	 47.9430 	 RUN
416 	 Q0 	 FR940407-2-00044     	 438     	 47.9118 	 RUN
416 	 Q0 	 FT934-8162           	 439     	 47.9089 	 RUN
416 	 Q0 	 FR940414-2-00022     	 440     	 47.8978 	 RUN
416 	 Q0 	 LA030989-0182        	 441     	 47.8817 	 RUN
416 	 Q0 	 FBIS3-30038          	 442     	 47.8681 	 RUN
416 	 Q0 	 FR940617-2-00227     	 443     	 47.8529 	 RUN
416 	 Q0 	 FBIS4-51254          	 444     	 47.8416 	 RUN
416 	 Q0 	 FR940527-1-00191     	 445     	 47.8342 	 RUN
416 	 Q0 	 FT933-3268           	 446     	 47.8319 	 RUN
416 	 Q0 	 FR940324-2-00065     	 447     	 47.8309 	 RUN
416 	 Q0 	 FR941216-2-00179     	 448     	 47.8297 	 RUN
416 	 Q0 	 FBIS4-54157          	 449     	 47.8239 	 RUN
416 	 Q0 	 FR941026-2-00062     	 450     	 47.8058 	 RUN
416 	 Q0 	 FR940419-2-00053     	 451     	 47.7776 	 RUN
416 	 Q0 	 FT944-7347           	 452     	 47.7596 	 RUN
416 	 Q0 	 FBIS4-2147           	 453     	 47.7515 	 RUN
416 	 Q0 	 FR941103-2-00055     	 454     	 47.7438 	 RUN
416 	 Q0 	 FT941-11905          	 455     	 47.7269 	 RUN
416 	 Q0 	 LA091489-0163        	 456     	 47.7248 	 RUN
416 	 Q0 	 FR940119-1-00054     	 457     	 47.6783 	 RUN
416 	 Q0 	 FT924-15695          	 458     	 47.6608 	 RUN
416 	 Q0 	 FT944-10663          	 459     	 47.6364 	 RUN
416 	 Q0 	 FR940713-2-00174     	 460     	 47.6309 	 RUN
416 	 Q0 	 FBIS3-23             	 461     	 47.6298 	 RUN
416 	 Q0 	 FR940224-2-00164     	 462     	 47.6208 	 RUN
416 	 Q0 	 FT942-12891          	 463     	 47.5313 	 RUN
416 	 Q0 	 FT944-17725          	 464     	 47.5287 	 RUN
416 	 Q0 	 FR940404-2-00028     	 465     	 47.5258 	 RUN
416 	 Q0 	 FR940727-0-00162     	 466     	 47.5233 	 RUN
416 	 Q0 	 FR940406-2-00171     	 467     	 47.5038 	 RUN
416 	 Q0 	 FT931-2498           	 468     	 47.4956 	 RUN
416 	 Q0 	 FT943-520            	 469     	 47.4911 	 RUN
416 	 Q0 	 LA051190-0161        	 470     	 47.4911 	 RUN
416 	 Q0 	 FT921-4626           	 471     	 47.4821 	 RUN
416 	 Q0 	 FR941116-1-00011     	 472     	 47.4681 	 RUN
416 	 Q0 	 FR940523-2-00089     	 473     	 47.4527 	 RUN
416 	 Q0 	 FBIS4-54626          	 474     	 47.4522 	 RUN
416 	 Q0 	 FR940527-2-00209     	 475     	 47.4358 	 RUN
416 	 Q0 	 FR941205-2-00142     	 476     	 47.4358 	 RUN
416 	 Q0 	 FR940314-0-00009     	 477     	 47.4125 	 RUN
416 	 Q0 	 FBIS3-24648          	 478     	 47.4092 	 RUN
416 	 Q0 	 FR940617-0-00033     	 479     	 47.4030 	 RUN
416 	 Q0 	 FT934-8246           	 480     	 47.3803 	 RUN
416 	 Q0 	 FR940602-2-00179     	 481     	 47.3725 	 RUN
416 	 Q0 	 FBIS4-3411           	 482     	 47.3708 	 RUN
416 	 Q0 	 LA071190-0064        	 483     	 47.3569 	 RUN
416 	 Q0 	 FR940406-2-00087     	 484     	 47.3373 	 RUN
416 	 Q0 	 FR940426-2-00054     	 485     	 47.3024 	 RUN
416 	 Q0 	 FR941027-2-00136     	 486     	 47.2913 	 RUN
416 	 Q0 	 FR940202-2-00180     	 487     	 47.2913 	 RUN
416 	 Q0 	 LA102890-0034        	 488     	 47.2852 	 RUN
416 	 Q0 	 FR940407-2-00075     	 489     	 47.2804 	 RUN
416 	 Q0 	 FT923-1249           	 490     	 47.2801 	 RUN
416 	 Q0 	 FT933-1872           	 491     	 47.2684 	 RUN
416 	 Q0 	 FT933-877            	 492     	 47.2543 	 RUN
416 	 Q0 	 FT922-3329           	 493     	 47.1971 	 RUN
416 	 Q0 	 FR940314-0-00020     	 494     	 47.1967 	 RUN
416 	 Q0 	 FBIS3-45768          	 495     	 47.1954 	 RUN
416 	 Q0 	 FR940208-2-00002     	 496     	 47.1612 	 RUN
416 	 Q0 	 FT943-7550           	 497     	 47.1605 	 RUN
416 	 Q0 	 FT934-14736          	 498     	 47.1502 	 RUN
416 	 Q0 	 FT934-7760           	 499     	 47.1327 	 RUN
416 	 Q0 	 FT944-11344          	 500     	 47.1210 	 RUN
416 	 Q0 	 FBIS4-17830          	 501     	 47.1088 	 RUN
416 	 Q0 	 LA072290-0097        	 502     	 47.1061 	 RUN
416 	 Q0 	 FBIS3-23696          	 503     	 47.0917 	 RUN
416 	 Q0 	 FT943-16132          	 504     	 47.0885 	 RUN
416 	 Q0 	 FR940805-2-00020     	 505     	 47.0726 	 RUN
416 	 Q0 	 FR940314-0-00021     	 506     	 47.0581 	 RUN
416 	 Q0 	 FT931-2141           	 507     	 47.0469 	 RUN
416 	 Q0 	 FT934-612            	 508     	 47.0412 	 RUN
416 	 Q0 	 FR940728-2-00153     	 509     	 47.0410 	 RUN
416 	 Q0 	 FR940804-2-00061     	 510     	 47.0327 	 RUN
416 	 Q0 	 FT933-10127          	 511     	 47.0259 	 RUN
416 	 Q0 	 FT921-7957           	 512     	 47.0184 	 RUN
416 	 Q0 	 LA102589-0111        	 513     	 47.0040 	 RUN
416 	 Q0 	 FT931-9837           	 514     	 47.0028 	 RUN
416 	 Q0 	 FR940825-0-00131     	 515     	 46.9994 	 RUN
416 	 Q0 	 FBIS4-66185          	 516     	 46.9944 	 RUN
416 	 Q0 	 LA091589-0017        	 517     	 46.9943 	 RUN
416 	 Q0 	 FR940617-2-00117     	 518     	 46.9877 	 RUN
416 	 Q0 	 FR941007-2-00051     	 519     	 46.9874 	 RUN
416 	 Q0 	 FBIS4-20472          	 520     	 46.9681 	 RUN
416 	 Q0 	 FR940721-2-00167     	 521     	 46.9517 	 RUN
416 	 Q0 	 FR940314-2-00153     	 522     	 46.9479 	 RUN
416 	 Q0 	 FR940217-2-00060     	 523     	 46.9473 	 RUN
416 	 Q0 	 FBIS3-59517          	 524     	 46.9418 	 RUN
416 	 Q0 	 FBIS3-41958          	 525     	 46.9418 	 RUN
416 	 Q0 	 FBIS4-66738          	 526     	 46.9244 	 RUN
416 	 Q0 	 FR940323-2-00093     	 527     	 46.9161 	 RUN
416 	 Q0 	 FBIS3-3606           	 528     	 46.9025 	 RUN
416 	 Q0 	 FBIS3-3641           	 529     	 46.9025 	 RUN
416 	 Q0 	 FBIS4-58614          	 530     	 46.8937 	 RUN
416 	 Q0 	 FR940728-0-00008     	 531     	 46.8934 	 RUN
416 	 Q0 	 FR940728-2-00146     	 532     	 46.8867 	 RUN
416 	 Q0 	 FR941006-2-00214     	 533     	 46.8595 	 RUN
416 	 Q0 	 FR941026-0-00026     	 534     	 46.8512 	 RUN
416 	 Q0 	 FR940419-2-00041     	 535     	 46.8461 	 RUN
416 	 Q0 	 FBIS3-52971          	 536     	 46.8429 	 RUN
416 	 Q0 	 FR940324-2-00088     	 537     	 46.8279 	 RUN
416 	 Q0 	 FR941031-2-00119     	 538     	 46.8225 	 RUN
416 	 Q0 	 FR940819-2-00034     	 539     	 46.8044 	 RUN
416 	 Q0 	 FR940819-2-00036     	 540     	 46.8044 	 RUN
416 	 Q0 	 FR940916-2-00007     	 541     	 46.8044 	 RUN
416 	 Q0 	 FR941025-2-00018     	 542     	 46.8044 	 RUN
416 	 Q0 	 FR941128-2-00161     	 543     	 46.7999 	 RUN
416 	 Q0 	 FR940104-2-00005     	 544     	 46.7736 	 RUN
416 	 Q0 	 FR940721-2-00033     	 545     	 46.7676 	 RUN
416 	 Q0 	 FBIS3-45993          	 546     	 46.7431 	 RUN
416 	 Q0 	 FT924-8271           	 547     	 46.7351 	 RUN
416 	 Q0 	 FT942-12293          	 548     	 46.7301 	 RUN
416 	 Q0 	 FT942-17119          	 549     	 46.7254 	 RUN
416 	 Q0 	 FR941103-2-00120     	 550     	 46.7176 	 RUN
416 	 Q0 	 FR941027-2-00060     	 551     	 46.7167 	 RUN
416 	 Q0 	 FT934-16861          	 552     	 46.7126 	 RUN
416 	 Q0 	 LA072689-0035        	 553     	 46.7121 	 RUN
416 	 Q0 	 FR940825-1-00049     	 554     	 46.6929 	 RUN
416 	 Q0 	 FR941128-2-00060     	 555     	 46.6908 	 RUN
416 	 Q0 	 FR940822-2-00101     	 556     	 46.6849 	 RUN
416 	 Q0 	 FT911-133            	 557     	 46.6765 	 RUN
416 	 Q0 	 FT933-10625          	 558     	 46.6740 	 RUN
416 	 Q0 	 LA030890-0134        	 559     	 46.6541 	 RUN
416 	 Q0 	 LA101190-0063        	 560     	 46.6513 	 RUN
416 	 Q0 	 LA040190-0081        	 561     	 46.6216 	 RUN
416 	 Q0 	 FBIS3-49360          	 562     	 46.6107 	 RUN
416 	 Q0 	 FT942-6430           	 563     	 46.5952 	 RUN
416 	 Q0 	 FR940222-2-00006     	 564     	 46.5868 	 RUN
416 	 Q0 	 FBIS3-29             	 565     	 46.5787 	 RUN
416 	 Q0 	 FR940317-2-00133     	 566     	 46.5703 	 RUN
416 	 Q0 	 FR940204-2-00048     	 567     	 46.5498 	 RUN
416 	 Q0 	 FT943-8765           	 568     	 46.5354 	 RUN
416 	 Q0 	 FR940414-2-00021     	 569     	 46.5307 	 RUN
416 	 Q0 	 FR940707-2-00086     	 570     	 46.5199 	 RUN
416 	 Q0 	 FR940721-2-00170     	 571     	 46.5082 	 RUN
416 	 Q0 	 FT943-11489          	 572     	 46.4927 	 RUN
416 	 Q0 	 FT944-11974          	 573     	 46.4815 	 RUN
416 	 Q0 	 FBIS3-41511          	 574     	 46.4804 	 RUN
416 	 Q0 	 FR941125-1-00021     	 575     	 46.4593 	 RUN
416 	 Q0 	 FT931-7330           	 576     	 46.4565 	 RUN
416 	 Q0 	 FR940304-1-00007     	 577     	 46.4456 	 RUN
416 	 Q0 	 LA042290-0180        	 578     	 46.4453 	 RUN
416 	 Q0 	 FBIS3-2711           	 579     	 46.4424 	 RUN
416 	 Q0 	 FT934-7695           	 580     	 46.4416 	 RUN
416 	 Q0 	 FT942-9704           	 581     	 46.4402 	 RUN
416 	 Q0 	 FR941221-0-00064     	 582     	 46.4357 	 RUN
416 	 Q0 	 LA091089-0064        	 583     	 46.4280 	 RUN
416 	 Q0 	 FR940912-2-00007     	 584     	 46.4266 	 RUN
416 	 Q0 	 FR941017-2-00019     	 585     	 46.4266 	 RUN
416 	 Q0 	 FR940317-2-00089     	 586     	 46.4171 	 RUN
416 	 Q0 	 FR940706-0-00092     	 587     	 46.3937 	 RUN
416 	 Q0 	 LA012790-0129        	 588     	 46.3926 	 RUN
416 	 Q0 	 FT921-9721           	 589     	 46.3831 	 RUN
416 	 Q0 	 FR940628-2-00118     	 590     	 46.3609 	 RUN
416 	 Q0 	 FBIS4-46009          	 591     	 46.3539 	 RUN
416 	 Q0 	 FT942-16386          	 592     	 46.3539 	 RUN
416 	 Q0 	 FR940831-2-00006     	 593     	 46.3525 	 RUN
416 	 Q0 	 FR941221-2-00119     	 594     	 46.3479 	 RUN
416 	 Q0 	 FT933-14976          	 595     	 46.3366 	 RUN
416 	 Q0 	 FBIS3-4423           	 596     	 46.3317 	 RUN
416 	 Q0 	 FR940616-2-00134     	 597     	 46.3200 	 RUN
416 	 Q0 	 FBIS4-64649          	 598     	 46.3172 	 RUN
416 	 Q0 	 LA030889-0045        	 599     	 46.3039 	 RUN
416 	 Q0 	 FT924-11892          	 600     	 46.2891 	 RUN
416 	 Q0 	 FR940110-2-00067     	 601     	 46.2786 	 RUN
416 	 Q0 	 LA120389-0145        	 602     	 46.2719 	 RUN
416 	 Q0 	 FT922-15436          	 603     	 46.2693 	 RUN
416 	 Q0 	 FBIS4-3680           	 604     	 46.2665 	 RUN
416 	 Q0 	 FT933-8328           	 605     	 46.2400 	 RUN
416 	 Q0 	 FR940825-1-00047     	 606     	 46.2320 	 RUN
416 	 Q0 	 LA020890-0239        	 607     	 46.2185 	 RUN
416 	 Q0 	 FR940916-2-00026     	 608     	 46.2127 	 RUN
416 	 Q0 	 FR940907-2-00117     	 609     	 46.1971 	 RUN
416 	 Q0 	 LA011290-0164        	 610     	 46.1794 	 RUN
416 	 Q0 	 FR940511-2-00086     	 611     	 46.1709 	 RUN
416 	 Q0 	 FR940912-2-00142     	 612     	 46.1622 	 RUN
416 	 Q0 	 FT924-5460           	 613     	 46.1516 	 RUN
416 	 Q0 	 FT932-1173           	 614     	 46.1390 	 RUN
416 	 Q0 	 FR940920-2-00037     	 615     	 46.1359 	 RUN
416 	 Q0 	 FR940325-2-00073     	 616     	 46.1296 	 RUN
416 	 Q0 	 FT933-12174          	 617     	 46.1242 	 RUN
416 	 Q0 	 FBIS3-59758          	 618     	 46.1223 	 RUN
416 	 Q0 	 FT944-12328          	 619     	 46.1018 	 RUN
416 	 Q0 	 FR940707-2-00089     	 620     	 46.0826 	 RUN
416 	 Q0 	 LA070189-0086        	 621     	 46.0694 	 RUN
416 	 Q0 	 FR940603-1-00141     	 622     	 46.0693 	 RUN
416 	 Q0 	 FR940504-2-00100     	 623     	 46.0594 	 RUN
416 	 Q0 	 FT933-12176          	 624     	 46.0439 	 RUN
416 	 Q0 	 FR941128-2-00056     	 625     	 46.0272 	 RUN
416 	 Q0 	 FR940707-2-00013     	 626     	 46.0163 	 RUN
416 	 Q0 	 FR940721-2-00157     	 627     	 45.9957 	 RUN
416 	 Q0 	 FR940406-2-00038     	 628     	 45.9944 	 RUN
416 	 Q0 	 FT922-7527           	 629     	 45.9925 	 RUN
416 	 Q0 	 LA051890-0174        	 630     	 45.9918 	 RUN
416 	 Q0 	 FR940405-2-00036     	 631     	 45.9851 	 RUN
416 	 Q0 	 FT923-11594          	 632     	 45.9789 	 RUN
416 	 Q0 	 FR940419-2-00072     	 633     	 45.9765 	 RUN
416 	 Q0 	 FBIS4-51577          	 634     	 45.9626 	 RUN
416 	 Q0 	 FT922-12717          	 635     	 45.9597 	 RUN
416 	 Q0 	 FR940419-2-00044     	 636     	 45.9428 	 RUN
416 	 Q0 	 FR940407-2-00154     	 637     	 45.9415 	 RUN
416 	 Q0 	 FT942-1304           	 638     	 45.9245 	 RUN
416 	 Q0 	 FR940607-2-00017     	 639     	 45.9229 	 RUN
416 	 Q0 	 FR940607-2-00019     	 640     	 45.9229 	 RUN
416 	 Q0 	 FR940527-2-00211     	 641     	 45.9194 	 RUN
416 	 Q0 	 FR941205-2-00144     	 642     	 45.9194 	 RUN
416 	 Q0 	 FR940325-2-00088     	 643     	 45.9139 	 RUN
416 	 Q0 	 FBIS3-58             	 644     	 45.8949 	 RUN
416 	 Q0 	 FR941003-2-00023     	 645     	 45.8923 	 RUN
416 	 Q0 	 FBIS3-43166          	 646     	 45.8866 	 RUN
416 	 Q0 	 FBIS3-43220          	 647     	 45.8866 	 RUN
416 	 Q0 	 FR940906-2-00048     	 648     	 45.8836 	 RUN
416 	 Q0 	 FR940214-0-00021     	 649     	 45.8769 	 RUN
416 	 Q0 	 FR941004-0-00024     	 650     	 45.8578 	 RUN
416 	 Q0 	 FR940627-2-00151     	 651     	 45.8574 	 RUN
416 	 Q0 	 FR940627-2-00158     	 652     	 45.8574 	 RUN
416 	 Q0 	 FR940628-2-00025     	 653     	 45.8482 	 RUN
416 	 Q0 	 FR941221-0-00060     	 654     	 45.8406 	 RUN
416 	 Q0 	 LA111589-0037        	 655     	 45.8157 	 RUN
416 	 Q0 	 FR941221-0-00072     	 656     	 45.8106 	 RUN
416 	 Q0 	 FR940418-2-00051     	 657     	 45.8105 	 RUN
416 	 Q0 	 FR941219-0-00034     	 658     	 45.8078 	 RUN
416 	 Q0 	 FR941027-2-00140     	 659     	 45.8066 	 RUN
416 	 Q0 	 FR941027-2-00147     	 660     	 45.8066 	 RUN
416 	 Q0 	 FR940513-2-00094     	 661     	 45.8045 	 RUN
416 	 Q0 	 FR940506-1-00020     	 662     	 45.8040 	 RUN
416 	 Q0 	 FBIS4-25374          	 663     	 45.7958 	 RUN
416 	 Q0 	 FR940728-2-00087     	 664     	 45.7902 	 RUN
416 	 Q0 	 LA112690-0089        	 665     	 45.7845 	 RUN
416 	 Q0 	 FBIS4-50082          	 666     	 45.7734 	 RUN
416 	 Q0 	 FR940208-1-00030     	 667     	 45.7713 	 RUN
416 	 Q0 	 FT933-13341          	 668     	 45.7687 	 RUN
416 	 Q0 	 LA071890-0133        	 669     	 45.7610 	 RUN
416 	 Q0 	 FR941006-2-00211     	 670     	 45.7541 	 RUN
416 	 Q0 	 FR940118-0-00035     	 671     	 45.7521 	 RUN
416 	 Q0 	 LA090890-0159        	 672     	 45.7463 	 RUN
416 	 Q0 	 FR940627-2-00051     	 673     	 45.7283 	 RUN
416 	 Q0 	 FBIS3-20855          	 674     	 45.7148 	 RUN
416 	 Q0 	 FR940112-2-00142     	 675     	 45.7135 	 RUN
416 	 Q0 	 FR940830-2-00083     	 676     	 45.7110 	 RUN
416 	 Q0 	 FR940826-1-00045     	 677     	 45.7038 	 RUN
416 	 Q0 	 FR940328-2-00107     	 678     	 45.6958 	 RUN
416 	 Q0 	 FR941011-2-00156     	 679     	 45.6958 	 RUN
416 	 Q0 	 FR940524-2-00114     	 680     	 45.6958 	 RUN
416 	 Q0 	 FBIS3-5835           	 681     	 45.6921 	 RUN
416 	 Q0 	 FBIS3-21848          	 682     	 45.6921 	 RUN
416 	 Q0 	 FR940825-1-00158     	 683     	 45.6902 	 RUN
416 	 Q0 	 FBIS3-11058          	 684     	 45.6853 	 RUN
416 	 Q0 	 FR940419-2-00054     	 685     	 45.6814 	 RUN
416 	 Q0 	 FT922-2806           	 686     	 45.6420 	 RUN
416 	 Q0 	 LA061490-0127        	 687     	 45.6387 	 RUN
416 	 Q0 	 FR940426-2-00021     	 688     	 45.6346 	 RUN
416 	 Q0 	 FBIS4-4231           	 689     	 45.6263 	 RUN
416 	 Q0 	 FR941125-2-00037     	 690     	 45.5909 	 RUN
416 	 Q0 	 FR941017-2-00124     	 691     	 45.5628 	 RUN
416 	 Q0 	 LA062490-0059        	 692     	 45.5627 	 RUN
416 	 Q0 	 FR940812-0-00028     	 693     	 45.5430 	 RUN
416 	 Q0 	 FT921-884            	 694     	 45.5174 	 RUN
416 	 Q0 	 FR941031-2-00112     	 695     	 45.5111 	 RUN
416 	 Q0 	 FR940713-2-00176     	 696     	 45.5104 	 RUN
416 	 Q0 	 FR940405-2-00176     	 697     	 45.5069 	 RUN
416 	 Q0 	 FR941027-2-00139     	 698     	 45.5035 	 RUN
416 	 Q0 	 FR941027-2-00146     	 699     	 45.5035 	 RUN
416 	 Q0 	 FR941021-0-00121     	 700     	 45.5028 	 RUN
416 	 Q0 	 FR940513-2-00234     	 701     	 45.5013 	 RUN
416 	 Q0 	 FBIS3-20984          	 702     	 45.4965 	 RUN
416 	 Q0 	 FR940105-2-00021     	 703     	 45.4936 	 RUN
416 	 Q0 	 LA060489-0143        	 704     	 45.4830 	 RUN
416 	 Q0 	 FR941227-0-00023     	 705     	 45.4709 	 RUN
416 	 Q0 	 FR940413-2-00117     	 706     	 45.4660 	 RUN
416 	 Q0 	 FT921-8587           	 707     	 45.4645 	 RUN
416 	 Q0 	 FR940926-2-00026     	 708     	 45.4644 	 RUN
416 	 Q0 	 FBIS3-46249          	 709     	 45.4608 	 RUN
416 	 Q0 	 FR940803-0-00066     	 710     	 45.4537 	 RUN
416 	 Q0 	 FR940902-2-00163     	 711     	 45.4528 	 RUN
416 	 Q0 	 FR940912-2-00145     	 712     	 45.4528 	 RUN
416 	 Q0 	 FR940304-2-00198     	 713     	 45.4197 	 RUN
416 	 Q0 	 FT923-2463           	 714     	 45.4125 	 RUN
416 	 Q0 	 FT933-7395           	 715     	 45.4030 	 RUN
416 	 Q0 	 LA091390-0150        	 716     	 45.3944 	 RUN
416 	 Q0 	 FBIS4-25951          	 717     	 45.3927 	 RUN
416 	 Q0 	 FR941104-2-00069     	 718     	 45.3878 	 RUN
416 	 Q0 	 FR940127-2-00170     	 719     	 45.3805 	 RUN
416 	 Q0 	 FBIS4-44408          	 720     	 45.3693 	 RUN
416 	 Q0 	 FR940603-1-00062     	 721     	 45.3686 	 RUN
416 	 Q0 	 FR940721-2-00028     	 722     	 45.3598 	 RUN
416 	 Q0 	 FBIS4-44656          	 723     	 45.3564 	 RUN
416 	 Q0 	 FBIS4-26623          	 724     	 45.3475 	 RUN
416 	 Q0 	 LA071689-0064        	 725     	 45.3399 	 RUN
416 	 Q0 	 FR940512-2-00179     	 726     	 45.3376 	 RUN
416 	 Q0 	 FR940303-2-00193     	 727     	 45.3275 	 RUN
416 	 Q0 	 FR941026-2-00071     	 728     	 45.3070 	 RUN
416 	 Q0 	 FT923-12931          	 729     	 45.3043 	 RUN
416 	 Q0 	 LA010189-0137        	 730     	 45.3024 	 RUN
416 	 Q0 	 FR940407-2-00037     	 731     	 45.2950 	 RUN
416 	 Q0 	 FT942-7034           	 732     	 45.2932 	 RUN
416 	 Q0 	 LA090790-0129        	 733     	 45.2906 	 RUN
416 	 Q0 	 FR940616-2-00136     	 734     	 45.2859 	 RUN
416 	 Q0 	 FBIS4-9925           	 735     	 45.2830 	 RUN
416 	 Q0 	 FT923-9139           	 736     	 45.2726 	 RUN
416 	 Q0 	 FR940816-1-00076     	 737     	 45.2704 	 RUN
416 	 Q0 	 FBIS4-1843           	 738     	 45.2682 	 RUN
416 	 Q0 	 FR940405-2-00181     	 739     	 45.2458 	 RUN
416 	 Q0 	 FT921-9765           	 740     	 45.2424 	 RUN
416 	 Q0 	 FBIS3-54263          	 741     	 45.2345 	 RUN
416 	 Q0 	 FT922-10020          	 742     	 45.2337 	 RUN
416 	 Q0 	 FBIS4-56621          	 743     	 45.2278 	 RUN
416 	 Q0 	 FBIS3-23991          	 744     	 45.2190 	 RUN
416 	 Q0 	 FT922-14885          	 745     	 45.2107 	 RUN
416 	 Q0 	 FR940314-0-00017     	 746     	 45.2014 	 RUN
416 	 Q0 	 FR940713-1-00071     	 747     	 45.1964 	 RUN
416 	 Q0 	 FT942-9151           	 748     	 45.1858 	 RUN
416 	 Q0 	 FR940930-2-00056     	 749     	 45.1840 	 RUN
416 	 Q0 	 FBIS4-56695          	 750     	 45.1766 	 RUN
416 	 Q0 	 FR940324-2-00172     	 751     	 45.1724 	 RUN
416 	 Q0 	 FR940325-2-00093     	 752     	 45.1724 	 RUN
416 	 Q0 	 FR940419-2-00061     	 753     	 45.1724 	 RUN
416 	 Q0 	 FR940627-2-00058     	 754     	 45.1724 	 RUN
416 	 Q0 	 FR940707-2-00105     	 755     	 45.1724 	 RUN
416 	 Q0 	 FR940711-2-00078     	 756     	 45.1724 	 RUN
416 	 Q0 	 FR940505-2-00049     	 757     	 45.1724 	 RUN
416 	 Q0 	 FR940511-2-00091     	 758     	 45.1724 	 RUN
416 	 Q0 	 FT944-17247          	 759     	 45.1607 	 RUN
